,DateTime,Tweet Id,Tweet,Username,Location,Tweet_Preprocessed,sentiment
163,2022-12-15 15:09:26+00:00,1603406887101542400,@Indones82631747 @StefanAntonio__ @DPRDKotaDepok @IdrisAShomad @PemprovJabar @ridwankamil Ridwan Kamil Ada apanya?? Apa dia yg digadang-gadangan untuk menjadi calon RI 02? Kacau jadinya,jhonimoni79,,ridwan kamil gadang gadang calon ri kacau,Bahagia
164,2022-12-16 06:21:02+00:00,1603636297922273281,@suhendrid90 @bapenda_jabar @ridwankamil @ata_lia @uuruzhan coba langsung datang ke kantor samsat nya dan di tanyakan kepada petugas nya,sebastienkerz90,,coba langsung kantor samsat nya tugas nya,Bahagia
165,2022-12-17 05:30:21+00:00,1603985932839186432,"Sontak seluruh undangan dan masyarakat Kota Depok yang hadir di Acara Pekan Kebudayaan Daerah Jawa Barat 2022 menyebutkan namanya.
""Presiden selanjutnya adalah @ridwankamil"" jawab para hadirin ditambah dengan tepuk tangan yang gemuruh.https://t.co/1uCLxqYNJ0",siska16284484,,sontak undang masyarakat kota depok hadir acara pekan budaya daerah jawa barat nama presiden hadirin tepuk tangan gemuruh,Bahagia
166,2022-12-04 09:05:55+00:00,1599329137210318849,"@yuli_kumala @ridwankamil @disdik_jabar @sman1_tamsel Assalamualaikum, ibu selamat sore. jika berkenan ibu boleh saya DM/Hubungi ibu? ada beberapa hal yang ingin saya tanyakan ibu. terimakasih🙏🏼",b3rryberriess,,assalamualaikum selamat sore kenan direct message hubung terima kasih,Marah
167,2022-12-10 13:02:59+00:00,1601563126193086464,"Hallo sobat bima tiga 👋 
di wilayah Karawang dan sekitarnya,ijin menginformasikan ada pemeliharaan jalan yaitu pekerjaan pembersihan Bahu Jalan.
@bimautamajabar
@ridwankamil
#dbmprjuara https://t.co/YrqjlKcDrN",bimatigabdg,,halo sobat bima wilayah karawang izin informasi pelihara jalan kerja bersih bahu jalan,Bahagia
168,2022-12-06 08:52:20+00:00,1600050496391516160,@penidda @ridwankamil akun kuncen ra sah ngetag”,halokika,,akun kuncen ra sah tanda,Marah
169,2022-12-16 08:02:19+00:00,1603661786720645120,"Partai Golkar menyambut baik kabar merapatnya Gubernur Jawa Barat Ridwan Kamil ke partai berlambang pohon beringin tersebut.

https://t.co/p7JbHK0kOp",asep24942597,,partai golkar sambut kabar rapat gubernur jawa barat ridwan kamil partai lambang pohon beringin,Bahagia
170,2022-12-06 15:25:05+00:00,1600149334451843073,@alfil_lf Selalu memastikan penyintas gempa Cianjur mendapatkan bantaun ya Bu Cinta #bersamacianjur #ridwankamil,iinleztarie,,sintas gempa cianjur bantaun ya bu cinta,Sedih
171,2022-12-06 11:22:30+00:00,1600088288161058816,"@DhyNurdiansyah Sudah sepantas nya sih, sosok pemimpin untuk rakyat #bersamacianjur #ridwankamil",ermaputri59,,nya sih sosok pimpin rakyat,Bahagia
172,2022-12-12 00:24:34+00:00,1602097039571308544,"@ridwankamil @ata_lia @jokowi Depok depok tolong disamperin ada sekolah mau di gusur pak , satpol nya mau ngusir seenaknya gimana mau mencerdaskan bangsa salah satu tempat mendidik anak malah mau di bongkar",allkacruuut,,depok depok tolong disamperin sekolah gusur polisi nya ngusir enak cerdas bangsa salah didik anak bongkar,Marah
173,2022-12-16 04:52:56+00:00,1603614130040352768,@sigitwid @ridwankamil Lho yang teken persetujuan apbd 1T buat masjid kan kang emil juga jadiya begitu deh,aditya_pwn,,lo teken tuju anggar belanja daerah t masjid kang emil jadiya deh,Bahagia
174,2022-12-05 01:50:31+00:00,1599581956886630401,"@Haerudi50699673 @ridwankamil Sekolah mana yg gratis di ordebaru? SPP SD aja ada kok bilang gratis, itu sd negeri lho",heriprambanan,,sekolah gratis orde spp sekolah dasar bilang gratis sekolah dasar negeri lo,Marah
175,2022-12-12 19:41:48+00:00,1602388269211144192,"#bersamajuara
RK bersamajuara
Ridwan Kamil bersamajuara
#bersamajuara",khusnul_alovers,,rk bersamajuara ridwan kamil bersamajuara,Bahagia
176,2022-12-20 04:53:10+00:00,1605063739342045184,"Airlangga Sebut Ridwan Kamil Sudah Gabung Kosgoro, Tinggal Masuk Partai Golkar https://t.co/W5n1zONnjb",posbakumpranaja,,airlangga ridwan kamil gabung kosgoro tinggal masuk partai golkar,Bahagia
177,2022-12-08 06:42:03+00:00,1600742486158168064,"@Trojannnnnnn @Yudhstrahrlmbng @Husenkimyaa @ridwankamil Loh masa gk sadar situ pendukung Syiah yg sangat benci sama polisi, terlihat dari komen"" sebelumnya. Makanya berkaca",Jacobs04705479,,sadar situ dukung syiah benci polisi lihat komen kaca,Marah
178,2022-12-07 18:56:53+00:00,1600565022337683456,@HaekalWilian @telyvigo @Husenkimyaa @ridwankamil Ohh..I'll never kill myself to save my soul,Dani09428962,,oh i ll never kill myself to save my soul,Bahagia
179,2022-12-18 06:32:09+00:00,1604363874144112643,@sunnyyluff @mojang_a_jae @MrsRoyalOffici1 @emerson_yuntho @SMAN2CIKBAR @ferfirdaus @ridwankamil Yang diributin fasilitas aja ini orang tapi mau keluar duit mah nggak. Orang kaya gini biasanya tinggalnya numpang di tempat mertua minta difasilitasi kendaraan sama mertua buat cari nafkah giliran dapet duit mah pura2 budeg mertua mau beli beras wkwkwk,AdiyaketuKorawa,,ribut fasilitas orang duit orang kayak tinggal tumpang mertua fasilitas kendara mertua cari nafkah gilir duit pura budek mertua beli beras wkwk,Marah
180,2022-12-07 11:57:06+00:00,1600459382806183938,"Ridwan Kamil, mengimbau masyarakat terus waspada dan tenang setelah adanya serangan bom bunuh diri di Mapolsek Astana Anyar, Kota Bandung. #publisherstory #ciremaitoday https://t.co/CvXMia5l5G",kumparan,,ridwan kamil menghimbau masyarakat waspada tenang serang bom bunuh mapolsek astana anyar kota bandung,Sedih
181,2022-12-10 15:35:29+00:00,1601601501989720066,@mR_4tha @AndRohim @Anwarbohebo @K7_m0en @Uplu7 @winoto_ali @AdilJuju @Meey1235 @Wawan_74 @FurqonJimmy @Karsono12732862 @el2andi @yantireinke @Afridu6 @Biang05553051 @Diek_Clev @mamat_tobat @Sigromilir01 @HeryIdris5 @ESitohag @NembeNetes @panjianom102 @veelgeno @Bonaleles @AlamTimur3 @syahriyalkamil @topan268 @suprayoga123 @rondamedsos @alekda @Jebenk63285910 @12uwongdeso @wbintoro101209 @shield17845 @mahasiswigenz @KemurahanTuhan @Mantova42167289 @Wandystjk @dwynur666 @salimbonim @AKamas0911 @Juniwun_007 @Humaira922 @ridwankamil @H_HermanCianjur @infocianjur @PemkabCianjur @pemkabcjr @BPBDJabar Emang si tonggos katrok UAS udh plg bener su? Jd jongos penipu bercasing gamis koq bangga dipamer di medsos...Dasar sampah peradaban lu ah...😁,ntar_yaa,,sih tonggos kampung uji semester pulang su jongos tipu bercasing gamis bangga pamer media sosial dasar sampah adab ah,Marah
182,2022-12-11 07:10:54+00:00,1601836909835132928,"@HusinShihab @ridwankamil Memang asset sekolah SD didepok tersebut ada yg mau ambil? atau rampas?..sampai perlu diamankan. 
Atau hanya akal-akalan walikota? 

Jika demikian lakukan pelaporan class action terhadap walikota depok agar tidak bisa di eksekusi. 

Kasihan anak anak itu tidak sekolah.",bagusrangin77,,aset sekolah sekolah dasar didepok ambil rampas aman akal akal wali kota laku lapor class action hadap wali kota depok eksekusi kasihan anak anak sekolah,Marah
183,2022-12-12 04:12:59+00:00,1602154521303470081,"Pagi ini terbang bersama Ibu Cinta @ata_lia ke Solo untuk memenuhi undangan Bpk Presiden @jokowi di acara resepsi pernikahan Kaesang Pangarep dan Erina Gudono.

#RelawanSahabatRK #SahabatRK #IndonesiaJuara #IndonesiaLestari #ridwankamil #pplhiupdate_2020 #pplhiupdate_2016 https://t.co/1atwidBC2D",DedeSudrajat64,,pagi terbang cinta solo penuh undang presiden acara resepsi nikah kaesang pangarep erina gudono,Bahagia
184,2022-12-21 07:14:55+00:00,1605461797409914880,"Memimpin daerah yang multikultural seperti DKI dan Jabar itu tidak mudah, makanya keduanya perlu unutk saling bekerjasama @ridwankamil #bersamajuara https://t.co/xP2z02rh42",FandaraRasya,,pimpin daerah multikultural daerah khusus ibukota jabar mudah kerja,Bahagia
185,2022-12-14 10:13:23+00:00,1602969994433683457,"@pengarang_sajak @ridwankamil Kalo seluas ""cuma"" sesekolahan, duit 1 T , wow banget.

Dikampungku masjid yg seluas sesekolahan saja habisnya konon kurang lebih 3M.
Ini masih proses pembangunan dan belum selesai.
Lagi ngumpulin duit lagi buat bangun pagar dan menara .

Kalo saja dicipratin 1 M lg pasti kelar.",BapakFadilLagi,,luas sekolah duit t banget kampung masjid luas sekolah habis konon proses bangun selesai kumpul duit bangun pagar menara dicipratin selesai,Bahagia
186,2022-12-11 11:47:13+00:00,1601906446798827520,"@ridwankamil @ata_lia @jokowi Masyaallah kece pisan bapak😎
Bu cinta 🥰🥰🥰",arifahnrkhair_,,masyaallah kece banget bu cinta,Cinta
187,2022-12-09 06:38:34+00:00,1601103994906370048,@bersamajuara Wajar sih suami bucin ke istrinya #bersamajuara #ridwankamil,juliaxgremio,,wajar sih suami budak cinta istri,Cinta
188,2022-12-07 05:05:30+00:00,1600355799695790081,"@abelchantiqa Iya bener jangan sampai nanti malah jadi boomerang untuk Ridwan Kamil jika menuruti salah satu pihak saja
#bersamajuara",AbrarHakim1,,iya boomerang ridwan kamil salah,Marah
189,2022-12-20 11:14:22+00:00,1605159669101576192,"@AgungHarsah @ridwankamil Ini musibah, semoga akan menjadikan tim KCJB makin menyempurnakan apa yang sedang dikerjakan saat ini #ridwankamil #bersamajuara",luizpcn,,musibah moga tim kcjb sempurna kerja,Bahagia
190,2022-12-14 12:35:41+00:00,1603005805753606145,"@pengarang_sajak @ridwankamil Dari Anas radhiyallahu ‘anhu:
Rasulullah SAW bersabda, 
“Tidak akan terjadi hari kiamat hingga orang² berlomba dlm kemegahan masjid”[HR. Abu Daud]
“Akan datang suatu masa dimana banyak orang yg membangun masjid megah &amp;orang yg memakmurkannya sangat sedikit”[HR Ibnu Khuzaimah]🙏🏼",qifaadeer170845,,anas radhiyallahu anhu rasulullah saw sabda kiamat orang lomba megah masjid abu daud orang bangun masjid megah amp orang makmur ibnu khuzaimah,Bahagia
191,2022-12-17 10:26:39+00:00,1604060498118709248,Gubernur Jawa Barat @ridwankamil mengatakan selama ini banyak masyarakat yang salah kaprah terkait dana pemerintah daerah (Pemda) yang parkir di bank. https://t.co/bGjmQwsHtp,Rc6969,,gubernur jawa barat masyarakat salah kaprah kait dana perintah daerah perintah daerah parkir bank,Marah
192,2022-12-04 09:38:40+00:00,1599337381957885953,@AzwharJamaica @aku_penggembira @ridwankamil Ya dong calon wakil presiden yang lain pun blm tentu sebanding dengan kang @ridwankamil #bersamajuara,ermaputri59,,ya calon wakil presiden banding kang,Bahagia
193,2022-12-16 06:08:48+00:00,1603633219902922752,insyaa Allah Jabar segera punya aplikasi anti bullying #bersamajuara #ridwankamil https://t.co/E6sqaO8v6R,anonwalangclue,,insya allah jabar aplikasi anti bullying,Bahagia
194,2022-12-19 09:54:35+00:00,1604777205535428610,@ridwankamil CIEE PAPAP ALL IN ARGEN NIH BERSERI SEKALI HARI INI XIXIXIX,VHartiani,,papap all in argen nih seri xixixix,Bahagia
195,2022-12-18 13:30:50+00:00,1604469237242036224,@khusnul_alovers Semoga penyiaran di era digital ini tetap mampu memberi sumbangsih pemyaluran informasi-informasi yang baik untuk Jawa Barat #bersamajuara @ridwankamil,rendriyuandra,,moga siar era digital sumbangsih pemyaluran informasi informasi jawa barat,Bahagia
196,2022-12-07 10:41:01+00:00,1600440234202001408,"@ridwankamil Wkwkwk, mampus buat terorisnya, jadi daging cincang kan Luh😂",messerchmitt110,,wkwk mampus teroris daging cincang,Bahagia
197,2022-12-16 13:42:04+00:00,1603747287414767617,"Hallo sobat bima tiga 👋 
di wilayah Kbb &amp; Cimahi sekitarnya,ada pemeliharaan jalan yaitu pekerjaan Sapu Lobang Ruas Jl. Bts.Bandung-Lembang Km.Bdg 11+420-Km.Bdg 11+900. Jl.Bts.Cimahi-Cisarua-Lembang Km.Bdg 27+260-Km.Bdg 27+300.
@bimautamajabar
@ridwankamil
#dbmprjuara https://t.co/ZC7KjC0S2H",bimatigabdg,,halo sobat bima wilayah kbb amp cimahi pelihara jalan kerja sapu lobang ruas jalan bts bandung lembang km bandung km bandung jalan bts cimahi cisarua lembang km bandung km bandung,Bahagia
198,2022-12-05 05:09:34+00:00,1599632048263925760,@ridwankamil Berasa kaya pas zaman perang kalo liat gini,Anangherman077,,asa kayak pas zaman perang lihat,Marah
199,2022-12-12 03:54:23+00:00,1602149843325325312,"Jgn berpikir derita daerah aja, orang daerah baik bupati/walikota dan gubernur ada yg jahat dlm birokrasi.Korbannya sdh pasti rakyat
Cc @jokowi @mohmahfudmd @ridwankamil @KPK_RI @jansen_jsp @awemany @Fahrihamzah @bahlillahadalia @erickthohir @RamliRizal @ZUL_Hasan @prabowo https://t.co/qJCcHpRbZl",Hendrikorachman,,pikir derita daerah orang daerah bupati wali kota gubernur jahat birokrasi korban rakyat cc,Marah
200,2022-12-19 12:06:47+00:00,1604810472121061376,@Aleynanugraha @BetraPratama the winner pilpres is ridwan kamil #bersamajuara,husnahkhairani,,the winner pilih presiden is ridwan kamil,Bahagia
201,2022-12-05 13:28:58+00:00,1599757724073742336,@dheaputrinabila jelas bisa sih melihat pendukung kang emil saat ini bisa dibilang sangat tinggi juga #bersamajuara #ridwankamil,husnahkhairani,,sih lihat dukung kang emil bilang,Bahagia
202,2022-12-06 12:21:36+00:00,1600103161393426433,@01_ranie @Leeeronica @ganjarpranowo @ridwankamil menjadi pilihan rakyat indonesia ini kalau pak ganjar dan kang emil si sandingkan #bersamajuara,bayuubaskoroo,,pilih rakyat indonesia ganjar kang emil sih sanding,Bahagia
203,2022-12-10 01:01:41+00:00,1601381603565277184,@yuwantino12 @thecrabsholic @emerson_yuntho @ridwankamil @disdik_jabar apakah ini bisa di Pidanakan? kenapa @KPKRI dan @KejaksaanRI tidak ada reaksi? sedangkan Dana BOS itu 20% dari APBN. kan bisa diusut apakah sumbangan yg di pungut itu melanggar aturan atau tidak? apakah tercatat penggunaanya? apakah semua itu Legal?,KOKO_MANU,,pidana reaksi dana bos anggar belanja negara usut sumbang pungut langgar atur catat penggunaanya legal,Marah
204,2022-12-14 22:42:57+00:00,1603158629636796416,"@pengarang_sajak @ridwankamil Bgmn bila ada ide di Jabar dg penduduk kurleb 50jt, pd tiap 100m dibangun mesjid? Spy lebih islami dr negeri asalnya?",Didiek09165668,,ide jabar duduk kurleb juta bangun mesjid islami negeri,Marah
205,2022-12-20 02:08:59+00:00,1605022418535616512,"Gubernur Jawa Barat, Bapak Ridwan Kamil menyampaikan optimisme pertumbuhan ekonomi Jawa Barat 2023. Optimisme ini didukung oleh potensi semakin luasnya digitalisasi, aktivitas ekonomi hijau dan sumber energi baru terbarukan.

#BersamaJuara https://t.co/bTje7wlwJX",bersamajuara,,gubernur jawa barat ridwan kamil optimisme tumbuh ekonomi jawa barat optimisme dukung potensi luas digitalisasi aktivitas ekonomi hijau sumber energi,Bahagia
206,2022-12-07 10:54:46+00:00,1600443695727546370,@ridwankamil Aamiin..ya Allah ya Wahaab..,Ega05580749,,amin ya allah ya wahaab,Bahagia
207,2022-12-15 10:10:56+00:00,1603331767078768643,"@Karsono12732862 @yantireinke @Wawan_74 @mR_4tha @winoto_ali @Anwarbohebo @AndRohim @ESitohag @di2_indra @K7_m0en @Uplu7 @AdilJuju @Meey1235 @FurqonJimmy @el2andi @ntar_yaa @Afridu6 @mamat_tobat @Sigromilir01 @HeryIdris5 @NembeNetes @panjianom102 @veelgeno @Bonaleles @AlamTimur3 @syahriyalkamil @topan268 @suprayoga123 @rondamedsos @alekda @Jebenk63285910 @12uwongdeso @wbintoro101209 @shield17845 @mahasiswigenz @KemurahanTuhan @Mantova42167289 @Wandystjk @dwynur666 @salimbonim @AKamas0911 @Juniwun_007 @Humaira922 @ridwankamil @H_HermanCianjur @infocianjur @PemkabCianjur @pemkabcjr Toleransi....?????
Apa itu toleransi..????
Jd besok boleh dong pendeta ceramah di istiqlal dgn dalih toleransi..???",Diek_Clev,,toleransi toleransi besok pendeta ceramah istiqlal dalih toleransi,Marah
208,2022-12-07 08:08:43+00:00,1600401907159248896,"@ridwankamil Jabar jadi juara intoleransi bertahun-tahun..intoleransi menghasilkan radikalisme, dan tinggal satu tahap lagi menjadi terorisme...Bagaimana langkah Akang menanggulangi radikalisme di Jabar ?",78Afreza,,jabar juara intoleransi intoleransi hasil radikalisme tinggal tahap terorisme langkah akang tanggulang radikalisme jabar,Sedih
209,2022-12-06 12:42:48+00:00,1600108494736457728,"@esmeraldalondo2 Iya kalau Cawapres boleh sih tanpa partai, kalau Capres gimana ya #bersamajuara #ridwankamil",baiquelah,,iya calon wakil presiden sih partai calon presiden ya,Marah
210,2022-12-07 12:43:19+00:00,1600471013191712768,@feby_christina @kiky_azza @abelchantiqa memang kadang ngga habis pikir sama mereka yang selalu protes padahal sudah difikirkan juga untuk jadi penengah #bersamajuara #ridwankamil,alfil_lf,,kadang habis pikir protes difikirkan,Marah
211,2022-12-09 14:32:47+00:00,1601223338512486400,@AndreasBayuSapu @bersamajuara NIK ? nomor induk keluarga ? wkwkwk #bersamajuara #Ridwankamil,PrimaNita1892,,nik nomor induk keluarga wkwk,Sedih
212,2022-12-05 12:43:17+00:00,1599746229973716994,@IechaNaasha @Jarwo94504889 capres ke banggaan jabar pak @ridwankamil #Rekan Juara,siska16284484,,calon presiden bangga jabar juara,Bahagia
213,2022-12-05 14:23:32+00:00,1599771457856602112,Besuk lagi kalau main ke Jogja jangan buang sampah tisu di jalan raya. Mobil D 1207 AK  seenaknya buang sampah tisu dari jendela. @ridwankamil @MobilNyampah @bebasrokokbdg https://t.co/3iPQ7bNRcK,winasishs,,besuk main yoyakarta buang sampah tisu jalan raya mobil enak buang sampah tisu jendela,Marah
214,2022-12-07 08:33:13+00:00,1600408073268449281,"@alieeffputra @ridwankamil Hanya orang bodoh yang mau melakukan bom bunuh diri mesti ini di iming"" i 72 bidadari 🤣🤣🤣",andrias_dhimas,,orang bodoh laku bom bunuh mesti iming i bidadari,Marah
215,2022-12-04 14:26:57+00:00,1599409929366155271,@_bobyalfaro mau capres ataupun cawapres kang emil masih diperingkat pertama sejauh ini belum ada yang mengungguli kinerja beliau #bersamajuara #ridwankamil,MadeleynAinley,,calon presiden calon wakil presiden kang emil peringkat unggul kerja beliau,Bahagia
216,2022-12-20 07:23:17+00:00,1605101514564939780,@FadiaNurin @ridwankamil Nama partai yg selalu disebut-sebut terkait @ridwankamil memang cuma Golkar sih #bersamajuara,maznalend,,nama partai kait golkar sih,Bahagia
217,2022-12-13 10:18:43+00:00,1602608952516149249,"sampai di sekap di telantarkan, ga ada hati nurani nya #bersamajuara #ridwankamil https://t.co/JlVCdci1xW",rifa_shania,,sekap lantar hati nurani nya,Marah
218,2022-12-14 20:44:09+00:00,1603128735041191937,@HusinShihab @ridwankamil Ky gitu mau nyalonin presiden.. Otak sungsang,Raya50211035,,ky calon presiden otak sungsang,Marah
219,2022-12-07 06:13:09+00:00,1600372826019504129,"@HastoSuprayogo @ridwankamil Kalau dibaca sm intelektual terorisnya, justru mrk bakal dongkol. Aksi terornya gagal  total 😅",alfiarnimakhtaf,,baca intelektual teroris dongkol aksi teror gagal total,Marah
220,2022-12-21 00:38:04+00:00,1605361928276410368,Ridwan Kamil Bertemu Heru Budi di Balai Kota DKI Bahas Banjir dan Warga Komuter https://t.co/KBRfcJashm,21BeritaTerkini,,ridwan kamil temu heru budi balai kota daerah khusus ibukota bahas banjir warga komuter,Sedih
221,2022-12-12 12:02:37+00:00,1602272709966057472,@HusinShihab @ridwankamil Gay terbanyak adalah kota depokkķkkķkkkkk...itu dulu aja di bina dari pada bangun mesjid yg sudah buanyakkkkkk di depok,berdosa_orang,,gay kota depokk kakak kkkkk bina bangun mesjid buanyakkkkkk depok,Marah
222,2022-12-20 12:24:10+00:00,1605177235941752832,"""Kita masih tunggu, sudah masuk Kosgoro, tinggal masuk Golkar,"" kata dia di Kompleks Istana Kepresidenan, Jakarta

#airlanggahartarto #golkarindonesia #ridwankamil #kader #เรือหลวงสุโขทัย #audioleak #NewJeans #PakistanCricket #ThankYouQatar #asgariuecret #Audioleaks #Argentina https://t.co/HuKRbwE8uA",wartaHterkini,,tunggu masuk kosgoro tinggal masuk golkar kompleks istana presiden jakarta,Bahagia
223,2022-12-05 10:17:32+00:00,1599709550873284608,"@Yorobunz Nggak aneh kok, familiar sama kata""nya soalnya TL igku sliweran pak ridwan kamil 🤣",metanoona,,aneh familiar nya lini igku sliweran ridwan kamil,Bahagia
224,2022-12-11 15:50:22+00:00,1601967636455137280,@dear_citrus @ridwankamil @ata_lia @jokowi Iya betul Mas St.Palur di Kab.Karanganyar,prasetya2233,,iya mas st palur kabupaten karanganyar,Sedih
225,2022-12-12 14:40:41+00:00,1602312486996561920,@PutriMendy1 @S_Anjania1 @ZaynHoroscopo bu cinta jangan cemburur ya ini cuman acting #bersamajuara #ridwankamil,PrimaNita1892,,bu cinta cemburur ya acting,Cinta
226,2022-12-21 06:42:41+00:00,1605453686460731392,@twettyayu @ridwankamil Ditunggu realisasi dari kerjasama yang dibicarakan ini pak Gub @ridwankamil #bersamajuara,NSoetoyo,,tunggu realisasi kerja bicara gubernur,Marah
227,2022-12-18 17:16:51+00:00,1604526114705002504,@WestinUmbara @ridwankamil Yup banyak yang mendukung @ridwankamil maju Capres #bersamajuara,aku_penggembira,,iya dukung maju calon presiden,Bahagia
228,2022-12-10 11:59:07+00:00,1601547055238815744,"Gubernur @ridwankamil  tolong mobilisasi polisi reskrim utk segera tangkap pelaku pelecehan.. Bandung lagi, byk banget kasus pelecehan dan kriminal jalanan.. Ayoo Gub, jgn pansos mau Nyapres melulu, bosen https://t.co/HVegSGviii",bwinarso99,,gubernur tolong mobilisasi polisi reskrim tangkap laku leceh bandung banget leceh kriminal jalan ayo gubernur panjat sosial calon presiden melulu bosan,Marah
229,2022-12-09 04:22:10+00:00,1601069671142543360,Bismillah segera cepat pulih kembali cianjur. Amin #bersamajuara #ridwankamil https://t.co/2ZMiYgCcmf,MuhammadS_M,,bismillah cepat pulih cianjur amin,Bahagia
230,2022-12-04 14:27:56+00:00,1599410178742702080,@NSoetoyo @_bobyalfaro typo ya dia grogi ngetiknya hehe #bersamajuara #ridwankamil,MadeleynAinley,,salah ketik ya grogi ngetiknya hehe,Marah
231,2022-12-10 01:52:13+00:00,1601394321567416321,"@emerson_yuntho @ridwankamil @disdik_jabar SMK Negeri 15 Kota Bekasi adalah USB yg 5 th menjadi SMK PK SPD, yg didukung oleh Sumbangan orang tua murid,   banyak kegiatan &amp; pembangunan sapras karena partisipasi orang tua murid, Saya sangat berterimakasih sekali untuk orang tua murid yg mensupport Sekolah selama ini",DraSupriatin,,sekolah juru negeri kota bekas usb sekolah juru spd dukung sumbang orang tua murid giat amp bangun sapras partisipasi orang tua murid berterimakasih orang tua murid mensupport sekolah,Bahagia
232,2022-12-20 05:47:26+00:00,1605077396600025088,Sekolah mereka bisa menciptakan siswa/i berprestasi.. tolong lihat prestasi mereka.. @PencakSilat_INA @PencakSilat_ID @prabowo @ridwankamil @AbdulgofurGof14 @KEMENPORA_RI @depoknews @dispora_depok https://t.co/wTt09pyPGo,CarolinaNovita6,,sekolah cipta siswa i prestasi tolong lihat prestasi,Bahagia
233,2022-12-06 15:25:38+00:00,1600149473895669760,Ada sosok Ibu Atalia Ridwan Kamil yang selalu ada untuk warga Cianjur yang terdampak gempa #bersamajuara https://t.co/LXL8McGPSK,iinleztarie,,sosok atalia ridwan kamil warga cianjur dampak gempa,Sedih
234,2022-12-05 02:23:17+00:00,1599590201147371520,"@emerson_yuntho @gibran_tweet @ridwankamil Di kota Cirebon SMAN rata2 kisaran 5jtan.kemarin istri rapat ortu siswa SMAN  favorit kota crbn bahas besaran nilai sumbangan yg katanya sukarela,tp nilainya masih belum deal",Jono_crb,,kota cirebon sekolah negeri kisar jtan kemarin istri rapat orang tua siswa sekolah negeri favorit kota crbn bahas nilai sumbang sukarela nilai deal,Sedih
235,2022-12-20 14:30:49+00:00,1605209108134916097,"Ridwan Kamil Minta Dukungan Doa Ulama untuk Kemakmuran Masjid Al Jabbar
https://t.co/MXKoWQSNOT
#bersamajuara #ridwankamil",FileSatu,,ridwan kamil dukung doa ulama makmur masjid al jabbar,Bahagia
236,2022-12-19 03:23:10+00:00,1604678700598931456,@ridwankamil Pungutan  sekolah SMU negeri bagaimana jadinya Kang?  Masih tetap dipungut dengan Pergub No.97 thn 2022. Komite sekolah harusnya mengawasi agar tak ada pungutan tapi malah melegalkan pungutan. Jadi apa gunanya mengubah pergub 44 jadi pergub 97 kalau pungutan tetap jalan?,IDEA_RI,,pungut sekolah smu negeri kang pungut atur gubernur no komite sekolah awas pungut legal pungut ubah atur gubernur atur gubernur pungut jalan,Marah
237,2022-12-07 11:31:05+00:00,1600452835757371392,@ridwankamil Sekalian ada jalan layang Putar balik ke JKT. Bdg sudah padat sekali saat ini.,ardjoe0704,,jalan layang putar jakarta bandung padat,Sedih
238,2018-09-24 17:38:45+00:00,1044279989049286657,"Dekati anaknya, 
Dekati juga orang tuanya. 
Lelaki mah gak perlu ganteng, yang penting berkarakter. 

- Ridwan Kamil",tultunder,"Gunungkidul, Yogyakarta",anak orang tua lelaki ganteng karakter ridwan kamil,Cinta
239,2021-01-27 14:26:43+00:00,1354435671818072065,"kata umpung @apri_adi08 nganggur kalo ditelateni hasilnya layan lho Kang @ridwankamil ..
hambok tenin.. https://t.co/XunE4iVV93",priyo_kusmiarto,"yogyakarta, indonesia",umpung anggur telaten hasil layan lo kang hanbok tenin,Sedih
240,2022-12-05 08:34:44+00:00,1599683677558312961,"@kurawa @ridwankamil Mulai perang #PolitikIdentitas korbannya malah Sekolah SD yg tugasnya mencetak bibit Unggul Bangsa.
Siapapun tahu kalo Depok Khususnya dan Jabar Umumnya dikuasai kaum Intoleran terutama PKS.
Guremkan #PKS",mulyadimalang,,perang korban sekolah sekolah dasar tugas cetak bibit unggul bangsa depok khusus jabar asai kaum intoleran utama partai adil sejahtera guremkan,Bahagia
241,2022-12-17 02:47:15+00:00,1603944886817787905,"Ya memang survey survey seperti ini bisa jadi sekedar klaim dari pihak-pihak terkait, tapi untuk Jabar tanpa survey pun suaranya jelas untuk Ridwan Kamil #bersamajuara https://t.co/aiI0T8BnNU",NSoetoyo,,ya survei survei klaim kait jabar survei suara ridwan kamil,Marah
242,2022-12-12 23:08:02+00:00,1602440169336213506,@Haris67975397 @kutang_bolong @pemkotdepok @ridwankamil Lagi pula nggak bakal di dengerin apalagi di tanggapi. Dia baru me respon kalau ada yg memuji nya.,NataprajaSule,,dengar tanggap me respon puji nya,Bahagia
243,2022-12-07 10:37:00+00:00,1600439222929743875,"@trisnadianrahma @ridwankamil Gwe juga liat video nya jadi 3 bagian tapi gue liatnya biasa aja yah,apa gue nya yg salah 😶",milllpoooo,,gue lihat video nya gue lihat ya gue nya salah,Bahagia
244,2022-12-21 06:11:56+00:00,1605445948200538112,"Kasih ibu tak terhingga sepanjang masa. Hanya memberi, tak harap kembali.Ibuku Teladanku Sosok yang ada untuk tiap suka dan duka seorang anak #POLRESGARUT
#KAPOLRESGARUT
#WIRDHANTOHADICAKSONO
#GARUTKASEP
#POLRIPRESISI 
@jokowi 
@listyosigitprabowo 
@ridwankamil 
@divisihumaspolri https://t.co/vkyce87r33",Polsekcaringin2,,kasih harap teladan sosok suka duka orang anak,Sedih
